item_type,branch_id,item_principal,item_division,item_code,item_purchase_code,supp_item_code,item_category,item_desciption,item_uom,item_brand_make,item_price,item_discount,item_cost_price,item_selling_price,margin_percent,item_hsn,item_dept_purchase,item_max_qty
2,"1,2,3",1,296,0-90-948,0-90-948,0-90-948,676,"ADJUSTABLE WRENCH 8"" WITH GRIP",2,12,387,45,212.85,348.3,0,178,1,1
2,"1,2,3",1,296,0-90-949,0-90-949,0-90-949,676,"ADJUSTABLE WRENCH 10"" WITH GRIP",2,12,543,45,298.65,488.7,0,178,1,1
2,"1,2,3",1,296,0-90-950,0-90-950,0-90-950,676,"ADJUSTABLE WRENCH 12"" WITH GRIP",2,12,711,45,391.05,639.9,0,178,1,1
2,"1,2,3",1,296,90-947,90-947,90-947,676,"ADJUSTABLE WRENCH 6"" WITH GRIP",2,12,375,45,206.25,337.5,0,178,1,1
2,"1,2,3",1,296,90-948,90-948,90-948,676,"ADJUSTABLE WRENCH 8"" WITH GRIP",2,12,477,45,262.35,429.3,0,178,1,1
2,"1,2,3",1,296,90-949,90-949,90-949,676,"ADJUSTABLE WRENCH 10"" WITH GRIP",2,12,608,45,334.4,547.2,0,178,1,1
2,"1,2,3",1,296,90-950,90-950,90-950,676,"ADJUSTABLE WRENCH 12"" WITH GRIP",2,12,839,45,461.45,755.1,0,178,1,1
2,"1,2,3",1,296,71-641,71-641,71-641,754,"PIPE WRENCH (STILLSON PATTERN) 250MM-10""",2,12,395,45,217.25,355.5,0,177,1,1
2,"1,2,3",1,296,71-642,71-642,71-642,754,"PIPE WRENCH (STILLSON PATTERN) 300MM-12 """,2,12,514,45,282.7,462.6,0,177,1,1
2,"1,2,3",1,296,71-643,71-643,71-643,754,"PIPE WRENCH (STILLSON PATTERN) 350MM-14""",2,12,630,45,346.5,567,0,177,1,1
2,"1,2,3",1,296,71-644,71-644,71-644,754,"PIPE WRENCH (STILLSON PATTERN) 450MM-18 """,2,12,1044,45,574.2,939.6,0,177,1,1
2,"1,2,3",1,296,71-645,71-645,71-645,754,"PIPE WRENCH (STILLSON PATTERN) 600MM-24 """,2,12,1913,45,1052.15,1721.7,0,177,1,1
2,"1,2,3",1,296,87-622-23,87-622-23,87-622-23,754,"PIPE WRENCH HEAVY DUTY 250MM-10""",2,12,696,45,382.8,626.4,0,177,1,1
2,"1,2,3",1,296,87-623-23,87-623-23,87-623-23,754,"PIPE WRENCH HEAVY DUTY 300MM-12""",2,12,926,45,509.3,833.4,0,177,1,1
2,"1,2,3",1,296,87-624-23,87-624-23,87-624-23,754,"PIPE WRENCH HEAVY DUTY 350MM-14""",2,12,1309,45,719.95,1178.1,0,177,1,1
2,"1,2,3",1,296,87-625-23,87-625-23,87-625-23,754,"PIPE WRENCH HEAVY DUTY 450MM-18""",2,12,2178,45,1197.9,1960.2,0,177,1,1
2,"1,2,3",1,296,87-626-23,87-626-23,87-626-23,754,"PIPE WRENCH HEAVY DUTY 600MM-24""",2,12,2977,45,1637.35,2679.3,0,177,1,1
2,"1,2,3",1,296,87-627-23,87-627-23,87-627-23,754,"PIPE WRENCH HEAVY DUTY 900MM-36""",2,12,5824,45,3203.2,5241.6,0,177,1,1
2,"1,2,3",1,296,STMT96936,STMT96936,STMT96936,769,Open-End Slogging Spanner 30 mm,2,12,626,45,344.3,563.4,0,177,1,1
2,"1,2,3",1,296,STMT96937,STMT96937,STMT96937,769,Open-End Slogging Spanner 32 mm,2,12,713,45,392.15,641.7,0,177,1,1
2,"1,2,3",1,296,STMT96938,STMT96938,STMT96938,769,Open-End Slogging Spanner 34 mm,2,12,780,45,429,702,0,177,1,1
2,"1,2,3",1,296,STMT96939,STMT96939,STMT96939,769,Open-End Slogging Spanner 36 mm,2,12,870,45,478.5,783,0,177,1,1
2,"1,2,3",1,296,STMT96940,STMT96940,STMT96940,769,Open-End Slogging Spanner 38 mm,2,12,977,45,537.35,879.3,0,177,1,1
2,"1,2,3",1,296,STMT96941,STMT96941,STMT96941,769,Open-End Slogging Spanner 41 mm,2,12,1053,45,579.15,947.7,0,177,1,1
2,"1,2,3",1,296,STMT96942,STMT96942,STMT96942,769,Open-End Slogging Spanner 46 mm,2,12,1370,45,753.5,1233,0,177,1,1
2,"1,2,3",1,296,STMT96943,STMT96943,STMT96943,769,Open-End Slogging Spanner 50 mm,2,12,1653,45,909.15,1487.7,0,177,1,1
2,"1,2,3",1,296,STMT96944,STMT96944,STMT96944,769,Open-End Slogging Spanner 55 mm,2,12,2477,45,1362.35,2229.3,0,177,1,1
2,"1,2,3",1,296,STMT96945,STMT96945,STMT96945,769,Open-End Slogging Spanner 60 mm,2,12,2924,45,1608.2,2631.6,0,177,1,1
2,"1,2,3",1,296,STMT96946,STMT96946,STMT96946,769,Open-End Slogging Spanner 65 mm,2,12,4026,45,2214.3,3623.4,0,177,1,1
2,"1,2,3",1,296,STMT96947,STMT96947,STMT96947,769,Open-End Slogging Spanner 70 mm,2,12,4920,45,2706,4428,0,177,1,1
2,"1,2,3",1,296,STMT96948,STMT96948,STMT96948,769,Open-End Slogging Spanner 75 mm,2,12,5815,45,3198.25,5233.5,0,177,1,1
2,"1,2,3",1,296,STMT96949,STMT96949,STMT96949,769,Open-End Slogging Spanner 80 mm,2,12,6917,45,3804.35,6225.3,0,177,1,1
2,"1,2,3",1,296,STMT96950,STMT96950,STMT96950,769,Open-End Slogging Spanner 85 mm,2,12,7855,45,4320.25,7069.5,0,177,1,1
2,"1,2,3",1,296,STMT96951,STMT96951,STMT96951,769,Open-End Slogging Spanner 90 mm,2,12,10604,45,5832.2,9543.6,0,177,1,1
2,"1,2,3",1,296,STMT96952,STMT96952,STMT96952,769,Open-End Slogging Spanner 95 mm,2,12,13408,45,7374.4,12067.2,0,177,1,1
2,"1,2,3",1,296,STMT96953,STMT96953,STMT96953,769,Open-End Slogging Spanner 100 mm,2,12,16097,45,8853.35,14487.3,0,177,1,1
2,"1,2,3",1,296,STMT96954,STMT96954,STMT96954,769,Open-End Slogging Spanner 105 mm,2,12,18546,45,10200.3,16691.4,0,177,1,1
2,"1,2,3",1,296,STMT96955,STMT96955,STMT96955,769,Open-End Slogging Spanner 110 mm,2,12,27317,45,15024.35,24585.3,0,177,1,1
2,"1,2,3",1,296,STMT96956,STMT96956,STMT96956,769,Open-End Slogging Spanner 115 mm,2,12,28997,45,15948.35,26097.3,0,177,1,1
2,"1,2,3",1,296,STMT96957,STMT96957,STMT96957,769,Open-End Slogging Spanner 120 mm,2,12,33328,45,18330.4,29995.2,0,177,1,1
2,"1,2,3",1,296,96-936-23,96-936-23,96-936-23,769,OPEN END SLOGGING SPANNER 30MM,2,12,1414,45,777.7,1272.6,0,177,1,1
2,"1,2,3",1,296,96-938-23,96-938-23,96-938-23,769,OPEN END SLOGGING SPANNER 32MM,2,12,1670,45,918.5,1503,0,177,1,1
2,"1,2,3",1,296,96-939-23,96-939-23,96-939-23,769,OPEN END SLOGGING SPANNER 36MM,2,12,1994,45,1096.7,1794.6,0,177,1,1
2,"1,2,3",1,296,96-940-23,96-940-23,96-940-23,769,OPEN END SLOGGING SPANNER 41MM,2,12,2533,45,1393.15,2279.7,0,177,1,1
2,"1,2,3",1,296,96-941-23,96-941-23,96-941-23,769,OPEN END SLOGGING SPANNER 46MM,2,12,3155,45,1735.25,2839.5,0,177,1,1
2,"1,2,3",1,296,96-950-23,96-950-23,96-950-23,769,OPEN END SLOGGING SPANNER 50MM,2,12,3903,45,2146.65,3512.7,0,177,1,1
2,"1,2,3",1,296,96-951,96-951,96-951,769,OPEN END SLOGGING SPANNER 55MM,2,12,4318,45,2374.9,3886.2,0,177,1,1
2,"1,2,3",1,296,96-952,96-952,96-952,769,OPEN END SLOGGING SPANNER 60MM,2,12,4693,45,2581.15,4223.7,0,177,1,1
2,"1,2,3",1,296,96-953,96-953,96-953,769,OPEN END SLOGGING SPANNER 65MM,2,12,5133,45,2823.15,4619.7,0,177,1,1
2,"1,2,3",1,296,96-954-23,96-954-23,96-954-23,769,OPEN END SLOGGING SPANNER 70MM,2,12,6311,45,3471.05,5679.9,0,177,1,1
2,"1,2,3",1,296,STMT96958,STMT96958,STMT96958,769,Ring-End Slogging Spanner 30 mm,2,12,626,45,344.3,563.4,0,177,1,1
2,"1,2,3",1,296,STMT96959,STMT96959,STMT96959,769,Ring-End Slogging Spanner 32 mm,2,12,675,45,371.25,607.5,0,177,1,1
2,"1,2,3",1,296,STMT96960,STMT96960,STMT96960,769,Ring-End Slogging Spanner 34 mm,2,12,706,45,388.3,635.4,0,177,1,1
2,"1,2,3",1,296,STMT96961,STMT96961,STMT96961,769,Ring-End Slogging Spanner 36 mm,2,12,768,45,422.4,691.2,0,177,1,1
2,"1,2,3",1,296,STMT96962,STMT96962,STMT96962,769,Ring-End Slogging Spanner 38 mm,2,12,888,45,488.4,799.2,0,177,1,1
2,"1,2,3",1,296,STMT96963,STMT96963,STMT96963,769,Ring-End Slogging Spanner 41 mm,2,12,971,45,534.05,873.9,0,177,1,1
2,"1,2,3",1,296,STMT96964,STMT96964,STMT96964,769,Ring-End Slogging Spanner 46 mm,2,12,1364,45,750.2,1227.6,0,177,1,1
2,"1,2,3",1,296,STMT96965,STMT96965,STMT96965,769,Ring-End Slogging Spanner 50 mm,2,12,1479,45,813.45,1331.1,0,177,1,1
2,"1,2,3",1,296,STMT96966,STMT96966,STMT96966,769,Ring-End Slogging Spanner 55 mm,2,12,2013,45,1107.15,1811.7,0,177,1,1
2,"1,2,3",1,296,STMT96967,STMT96967,STMT96967,769,Ring-End Slogging Spanner 60 mm,2,12,2079,45,1143.45,1871.1,0,177,1,1
2,"1,2,3",1,296,STMT96968,STMT96968,STMT96968,769,Ring-End Slogging Spanner 65 mm,2,12,2608,45,1434.4,2347.2,0,177,1,1
2,"1,2,3",1,296,STMT96969,STMT96969,STMT96969,769,Ring-End Slogging Spanner 70 mm,2,12,5744,45,3159.2,5169.6,0,177,1,1
2,"1,2,3",1,296,STMT96970,STMT96970,STMT96970,769,Ring-End Slogging Spanner 75 mm,2,12,5957,45,3276.35,5361.3,0,177,1,1
2,"1,2,3",1,296,STMT96971,STMT96971,STMT96971,769,Ring-End Slogging Spanner 80 mm,2,12,8673,45,4770.15,7805.7,0,177,1,1
2,"1,2,3",1,296,STMT96972,STMT96972,STMT96972,769,Ring-End Slogging Spanner 85 mm,2,12,9186,45,5052.3,8267.4,0,177,1,1
2,"1,2,3",1,296,STMT96973,STMT96973,STMT96973,769,Ring-End Slogging Spanner 90 mm,2,12,9606,45,5283.3,8645.4,0,177,1,1
2,"1,2,3",1,296,STMT96974,STMT96974,STMT96974,769,Ring-End Slogging Spanner 95 mm,2,12,11379,45,6258.45,10241.1,0,177,1,1
2,"1,2,3",1,296,STMT96975,STMT96975,STMT96975,769,Ring-End Slogging Spanner 100 mm,2,12,12328,45,6780.4,11095.2,0,177,1,1
2,"1,2,3",1,296,STMT96976,STMT96976,STMT96976,769,Ring-End Slogging Spanner 105 mm,2,12,13910,45,7650.5,12519,0,177,1,1
2,"1,2,3",1,296,STMT96977,STMT96977,STMT96977,769,Ring-End Slogging Spanner 110 mm,2,12,17313,45,9522.15,15581.7,0,177,1,1
2,"1,2,3",1,296,STMT96978,STMT96978,STMT96978,769,Ring-End Slogging Spanner 115 mm,2,12,20373,45,11205.15,18335.7,0,177,1,1
2,"1,2,3",1,296,STMT96979,STMT96979,STMT96979,769,Ring-End Slogging Spanner 120 mm,2,12,24164,45,13290.2,21747.6,0,177,1,1
2,"1,2,3",1,296,71-682,71-682,71-682,769,SLOGGING RING SPANNER 24MM,2,12,1046,45,575.3,941.4,0,177,1,1
2,"1,2,3",1,296,96-911,96-911,96-911,769,SLOGGING RING SPANNER 27MM,2,12,1217,45,669.35,1095.3,0,177,1,1
2,"1,2,3",1,296,96-913,96-913,96-913,769,SLOGGING RING SPANNER 30MM,2,12,1336,45,734.8,1202.4,0,177,1,1
2,"1,2,3",1,296,96-914,96-914,96-914,769,SLOGGING RING SPANNER 32MM,2,12,1463,45,804.65,1316.7,0,177,1,1
2,"1,2,3",1,296,96-915,96-915,96-915,769,SLOGGING RING SPANNER 36MM,2,12,1685,45,926.75,1516.5,0,177,1,1
2,"1,2,3",1,296,96-917-23,96-917-23,96-917-23,769,SLOGGING RING SPANNER 41MM,2,12,2051,45,1128.05,1845.9,0,176,1,1
2,"1,2,3",1,296,96-918,96-918,96-918,769,SLOGGING RING SPANNER 46MM,2,12,2738,45,1505.9,2464.2,0,177,1,1
2,"1,2,3",1,296,96-919,96-919,96-919,769,SLOGGING RING SPANNER 50MM,2,12,3159,45,1737.45,2843.1,0,177,1,1
2,"1,2,3",1,296,96-920,96-920,96-920,769,SLOGGING RING SPANNER 55MM,2,12,3734,45,2053.7,3360.6,0,177,1,1
2,"1,2,3",1,296,96-921-23,96-921-23,96-921-23,769,SLOGGING RING SPANNER 60MM,2,12,3562,45,1959.1,3205.8,0,176,1,1
2,"1,2,3",1,296,96-922,96-922,96-922,769,SLOGGING RING SPANNER 65MM,2,12,4504,45,2477.2,4053.6,0,177,1,1
2,"1,2,3",1,296,96-923-23,96-923-23,96-923-23,769,SLOGGING RING SPANNER 70MM,2,12,7984,45,4391.2,7185.6,0,176,1,1
2,"1,2,3",1,296,96-924,96-924,96-924,769,SLOGGING RING SPANNER 75MM,2,12,8511,45,4681.05,7659.9,0,177,1,1
2,"1,2,3",1,296,STMT96980,STMT96980,STMT96980,769,Single-end Open-Jaw Spanner 24 mm,2,12,125,45,68.75,112.5,0,177,1,1
2,"1,2,3",1,296,STMT96981,STMT96981,STMT96981,769,Single-end Open-Jaw Spanner 30 mm,2,12,172,45,94.6,154.8,0,177,1,1
2,"1,2,3",1,296,STMT96982,STMT96982,STMT96982,769,Single-end Open-Jaw Spanner 32 mm,2,12,196,45,107.8,176.4,0,177,1,1
2,"1,2,3",1,296,STMT96983,STMT96983,STMT96983,769,Single-end Open-Jaw Spanner 36 mm,2,12,276,45,151.8,248.4,0,177,1,1
2,"1,2,3",1,296,STMT96984,STMT96984,STMT96984,769,Single-end Open-Jaw Spanner 38 mm,2,12,372,45,204.6,334.8,0,177,1,1
2,"1,2,3",1,296,STMT96985,STMT96985,STMT96985,769,Single-end Open-Jaw Spanner 41 mm,2,12,405,45,222.75,364.5,0,177,1,1
2,"1,2,3",1,296,STMT96986,STMT96986,STMT96986,769,Single-end Open-Jaw Spanner 46 mm,2,12,593,45,326.15,533.7,0,177,1,1
2,"1,2,3",1,296,STMT96987,STMT96987,STMT96987,769,Single-end Open-Jaw Spanner 50 mm,2,12,857,45,471.35,771.3,0,177,1,1
2,"1,2,3",1,296,STMT96988,STMT96988,STMT96988,769,Single-end Open-Jaw Spanner 55 mm,2,12,1135,45,624.25,1021.5,0,177,1,1
2,"1,2,3",1,296,STMT96989,STMT96989,STMT96989,769,Single-end Open-Jaw Spanner 60 mm,2,12,1555,45,855.25,1399.5,0,177,1,1
2,"1,2,3",1,296,STMT96990,STMT96990,STMT96990,769,Single-end Open-Jaw Spanner 65 mm,2,12,1997,45,1098.35,1797.3,0,177,1,1
2,"1,2,3",1,296,STMT96991,STMT96991,STMT96991,769,Single-end Open-Jaw Spanner 70 mm,2,12,2722,45,1497.1,2449.8,0,177,1,1
2,"1,2,3",1,296,STMT96992,STMT96992,STMT96992,769,Single-end Open-Jaw Spanner 75 mm,2,12,3551,45,1953.05,3195.9,0,177,1,1
2,"1,2,3",1,296,STMT96993,STMT96993,STMT96993,769,Single-end Open-Jaw Spanner 80 mm,2,12,5940,45,3267,5346,0,177,1,1
2,"1,2,3",1,296,STMT96994,STMT96994,STMT96994,769,Single-end Open-Jaw Spanner 85 mm,2,12,7468,45,4107.4,6721.2,0,177,1,1
2,"1,2,3",1,296,STMT96995,STMT96995,STMT96995,769,Single-end Open-Jaw Spanner 90 mm,2,12,10620,45,5841,9558,0,177,1,1
2,"1,2,3",1,296,STMT96996,STMT96996,STMT96996,769,Single-end Open-Jaw Spanner 95 mm,2,12,11886,45,6537.3,10697.4,0,177,1,1
2,"1,2,3",1,296,STMT96997,STMT96997,STMT96997,769,Single-end Open-Jaw Spanner 100 mm,2,12,15715,45,8643.25,14143.5,0,177,1,1
2,"1,2,3",1,294,FMHT66719-0,FMHT66719-0,FMHT66719-0,766,4v Power Assisted Screwdriver,2,12,4651,45,2558.05,4185.9,0,181,1,1
2,"1,2,3",1,294,68-0002C,68-0002C,68-0002C,766,16PC CUSHION GRIP SCREWDRIVER SET,2,12,3059,45,1682.45,2753.1,0,181,1,1
2,"1,2,3",1,294,0-63-038,0-63-038,0-63-038,766,PISTOL/GR ME RATCH SET 39,2,12,2377,45,1307.35,2139.3,0,181,1,1
2,"1,2,3",1,294,0-63-022,0-63-022,0-63-022,766,PISTOL/GR ME RATCH SET 25,2,12,1823,45,1002.65,1640.7,0,181,1,1
2,"1,2,3",1,294,STHT0-70695,STHT0-70695,STHT0-70695,766,MULTIFUNCTIONAL 14 TOOLS IN 1,2,12,1637,45,900.35,1473.3,0,181,1,1
2,"1,2,3",1,294,STHT65242-8,STHT65242-8,STHT65242-8,766,6PC CUSHION GRIP SET -CARDED,2,12,1253,45,689.15,1127.7,0,181,1,1
2,"1,2,3",1,294,STHT92002-8,STHT92002-8,STHT92002-8,766,6PC SET W/BONUS(TESTER INCLUDED),2,12,1424,45,783.2,1281.6,0,181,1,1
2,"1,2,3",1,294,STHT62511-8,STHT62511-8,STHT62511-8,766,9-WAY SCREWDRIVER SET,2,12,912,45,501.6,820.8,0,181,1,1
2,"1,2,3",1,294,STHT0-70885,STHT0-70885,STHT0-70885,766,35 IN 1 SCREWDRIVER SET,2,12,734,45,403.7,660.6,0,520,1,1
2,"1,2,3",1,294,68-071-23,68-071-23,68-071-23,766,SCREWDRIVER INSERT BIT 29PCS SET,2,12,481,45,264.55,432.9,0,181,1,1
2,"1,2,3",1,294,0-66-358,0-66-358,0-66-358,766,MULTIBIT STUBBY S/D RATCH,2,12,590,45,324.5,531,0,181,1,1
2,"1,2,3",1,294,0-66-357,0-66-357,0-66-357,766,STANLEY STUBBY MULTIBIT -,2,12,349,45,191.95,314.1,0,181,1,1
2,"1,2,3",1,294,STHT68012-8,STHT68012-8,STHT68012-8,766,6-WAY SCREWDRIVER SET,2,12,297,45,163.35,267.3,0,181,1,1
2,"1,2,3",1,294,STHT60090-8,STHT60090-8,STHT60090-8,766,56PC PRECISION SCREWDRIVER SET,2,12,2004,45,1102.2,1803.6,0,181,1,1
2,"1,2,3",1,294,66-052,66-052,66-052,766,SCREWDRIVER SET PRECISION BI-MATERIAL,2,12,423,45,232.65,380.7,0,181,1,1
2,"1,2,3",1,294,1-13-901,1-13-901,1-13-901,684,19 PC BIT SET EXPERT LINE,2,12,908,45,499.4,817.2,0,181,1,1
2,"1,2,3",1,294,1-13-902,1-13-902,1-13-902,684,61 PC FM BIT SET,2,12,1994,45,1096.7,1794.6,0,179,1,1
2,"1,2,3",1,294,1-13-906,1-13-906,1-13-906,684,39PC FM BIT+SKT SET+RATCHET-DISP X10,2,12,2721,45,1496.55,2448.9,0,181,1,1
2,"1,2,3",1,294,STHT60572-8B,STHT60572-8B,STHT60572-8B,766,5PCS SCREWDRIVER SET ,2,12,295,45,162.25,265.5,0,181,1,1
2,"1,2,3",1,294,STHT60573-8B,STHT60573-8B,STHT60573-8B,766,8PCS SCREWDRIVER SET ,2,12,333,45,183.15,299.7,0,181,1,1
2,"1,2,3",1,294,0-65-478,0-65-478,0-65-478,711,FM S/D FLARED 2 5 X 75MM,2,12,314,45,172.7,282.6,0,181,1,1
2,"1,2,3",1,294,0-65-479,0-65-479,0-65-479,711,FM S/D FLARED 3 X 75MM,2,12,353,45,194.15,317.7,0,181,1,1
2,"1,2,3",1,294,0-65-098,0-65-098,0-65-098,711,FM S/D FLARED 5 5 X 100MM,2,12,422,45,232.1,379.8,0,181,1,1
2,"1,2,3",1,294,0-65-482,0-65-482,0-65-482,711,FM S/D FLARED 5 5 X 125MM,2,12,433,45,238.15,389.7,0,181,1,1
2,"1,2,3",1,294,0-65-016,0-65-016,0-65-016,711,FM S/D FLARED 4 X 100MM,2,12,435,45,239.25,391.5,0,181,1,1
2,"1,2,3",1,294,0-65-481,0-65-481,0-65-481,711,FM S/D FLARED 4 X 125MM,2,12,443,45,243.65,398.7,0,181,1,1
2,"1,2,3",1,294,0-65-483,0-65-483,0-65-483,711,FM S/D FLARED 5.5 X 150MM,2,12,448,45,246.4,403.2,0,180,1,1
2,"1,2,3",1,294,0-65-141,0-65-141,0-65-141,711,FM S/D FLARED 6 5 X 150MM,2,12,524,45,288.2,471.6,0,180,1,1
2,"1,2,3",1,294,0-65-138,0-65-138,0-65-138,711,FM S/D FLARED 8 X 175MM,2,12,842,45,463.1,757.8,0,181,1,1
2,"1,2,3",1,294,0-65-139,0-65-139,0-65-139,711,FM S/D FLARED 10 X 200MM,2,12,983,45,540.65,884.7,0,181,1,1
2,"1,2,3",1,294,0-65-143,0-65-143,0-65-143,711,FM S/D FLARED 12 X 250MM,2,12,1259,45,692.45,1133.1,0,180,1,1
2,"1,2,3",1,294,FMHT0-62619,FMHT0-62619,FMHT0-62619,711,FatMax Flared Bolster 6.5,2,12,659,45,362.45,593.1,0,181,1,1
2,"1,2,3",1,294,FMHT0-62620,FMHT0-62620,FMHT0-62620,711,FATMAX FLARED BOLSTER 8MM,2,12,812,45,446.6,730.8,0,181,1,1
2,"1,2,3",1,294,FMHT0-62621,FMHT0-62621,FMHT0-62621,711,FatMax Flared Bolster 10m,2,12,1160,45,638,1044,0,180,1,1
2,"1,2,3",1,294,0-65-206,0-65-206,0-65-206,711,FM S/D PHILLIPS PH0 X 75M,2,12,397,45,218.35,357.3,0,180,1,1
2,"1,2,3",1,294,0-65-207,0-65-207,0-65-207,711,S/D PHILLIPS PH1 X 100MM,2,12,420,45,231,378,0,181,1,1
2,"1,2,3",1,294,0-65-204,0-65-204,0-65-204,711,FM S/D PHILLIPS PH00 X 50,2,12,440,45,242,396,0,181,1,1
2,"1,2,3",1,294,0-65-209,0-65-209,0-65-209,711,FM S/D PHILLIPS PH2 X 125,2,12,419,45,230.45,377.1,0,180,1,1
2,"1,2,3",1,294,0-65-224,0-65-224,0-65-224,711,FM S/D PHILLIPS PH2 X 250,2,12,499,45,274.45,449.1,0,180,1,1
2,"1,2,3",1,294,0-65-316,0-65-316,0-65-316,711,FM S/D PHILLIPS PH3 X 150,2,12,617,45,339.35,555.3,0,181,1,1
2,"1,2,3",1,294,0-65-317,0-65-317,0-65-317,711,FM S/D PHILLIPS PH4 X 200,2,12,959,45,527.45,863.1,0,181,1,1
2,"1,2,3",1,294,FMHT0-62622,FMHT0-62622,FMHT0-62622,711,FatMax Bolster PH2 x 125m,2,12,492,45,270.6,442.8,0,181,1,1
2,"1,2,3",1,294,FMHT0-62623,FMHT0-62623,FMHT0-62623,711,FatMax Bolster PH3 x 150m,2,12,775,45,426.25,697.5,0,181,1,1
2,"1,2,3",1,294,0-65-319,0-65-319,0-65-319,711,FM S/D POZIDRIV PZ0 X 75M,2,12,396,45,217.8,356.4,0,180,1,1
2,"1,2,3",1,294,0-65-335,0-65-335,0-65-335,711,FM S/D POZIDRIV PZ1 X 100,2,12,413,45,227.15,371.7,0,180,1,1
2,"1,2,3",1,294,0-65-337,0-65-337,0-65-337,711,FM S/D POZIDRIV PZ2 X 125,2,12,422,45,232.1,379.8,0,180,1,1
2,"1,2,3",1,294,0-65-336,0-65-336,0-65-336,711,FM S/D POZIDRIV PZ1 X 250,2,12,435,45,239.25,391.5,0,181,1,1
2,"1,2,3",1,294,0-62-571,0-62-571,0-62-571,711,FM S/D POZIDRIV PZ2 X 250,2,12,493,45,271.15,443.7,0,180,1,1
2,"1,2,3",1,294,0-65-338,0-65-338,0-65-338,711,FM S/D POZIDRIV PZ3 X 150,2,12,592,45,325.6,532.8,0,181,1,1
2,"1,2,3",1,294,FMHT0-62624,FMHT0-62624,FMHT0-62624,711,FatMax Bolster Pozi 2 x 1,2,12,513,45,282.15,461.7,0,181,1,1
2,"1,2,3",1,294,FMHT0-62625,FMHT0-62625,FMHT0-62625,711,FatMax Bolster Pozi 3 x 1,2,12,773,45,425.15,695.7,0,181,1,1
2,"1,2,3",1,294,0-65-340,0-65-340,0-65-340,711,FM S/D TORX TT10 X 75MM,2,12,456,45,250.8,410.4,0,181,1,1
2,"1,2,3",1,294,0-65-395,0-65-395,0-65-395,711,FM S/D TORX TT15 X 75MM,2,12,445,45,244.75,400.5,0,181,1,1
2,"1,2,3",1,294,0-65-396,0-65-396,0-65-396,711,FM S/D TORX TT20 X 100MM,2,12,469,45,257.95,422.1,0,181,1,1
2,"1,2,3",1,294,0-65-397,0-65-397,0-65-397,711,FM S/D TORX TT25 X 100MM,2,12,501,45,275.55,450.9,0,181,1,1
2,"1,2,3",1,294,0-65-398,0-65-398,0-65-398,711,FM S/D TORX TT30 X 125MM,2,12,566,45,311.3,509.4,0,180,1,1
2,"1,2,3",1,294,0-65-490,0-65-490,0-65-490,711,FM S/D BIT ADAPTOR  X 125,2,12,1196,45,657.8,1076.4,0,181,1,1
2,"1,2,3",1,294,STMT60817-8,STMT60817-8,STMT60817-8,687,"CUSHION GRIP SCREW DRIVER STANDARD,3X75MM",2,12,114,45,62.7,102.6,0,181,1,1
2,"1,2,3",1,294,STMT60818-8,STMT60818-8,STMT60818-8,687,CUSHION GRIP SCREW DRIVER STANDARD 3X100MM,2,12,114,45,62.7,102.6,0,181,1,1
2,"1,2,3",1,294,STMT60819-8,STMT60819-8,STMT60819-8,687,CUSHION GRIP SCREW DRIVER STANDARD 3X125 MM,2,12,115,45,63.25,103.5,0,181,1,1
2,"1,2,3",1,294,STMT60820-8,STMT60820-8,STMT60820-8,687,CUSHION GRIP SCREW DRIVER STANDARD 3X150 MM,2,12,121,45,66.55,108.9,0,181,1,1
2,"1,2,3",1,294,STMT60821-8,STMT60821-8,STMT60821-8,687,CUSHION GRIP SCREW DRIVER STANDARD 5MM X 75 MM,2,12,142,45,78.1,127.8,0,181,1,1
2,"1,2,3",1,294,STMT60822-8,STMT60822-8,STMT60822-8,687,CUSHION GRIP SCREW DRIVER STANDARD 5MM X 100 MM,2,12,134,45,73.7,120.6,0,181,1,1
2,"1,2,3",1,294,STMT60823-8,STMT60823-8,STMT60823-8,687,CUSHION GRIP SCREW DRIVER STANDARD 5MM X 150 MM,2,12,155,45,85.25,139.5,0,181,1,1
2,"1,2,3",1,294,STMT60824-8,STMT60824-8,STMT60824-8,687,CUSHION GRIP SCREW DRIVER STANDARD 5MM X 200 MM,2,12,162,45,89.1,145.8,0,181,1,1
2,"1,2,3",1,294,STMT60825-8,STMT60825-8,STMT60825-8,687,CUSHION GRIP SCREW DRIVER STANDARD 6.5MM X 38 MM (STUBBY),2,12,142,45,78.1,127.8,0,181,1,1
2,"1,2,3",1,294,STMT60826-8,STMT60826-8,STMT60826-8,687,CUSHION GRIP SCREW DRIVER STANDARD 6.5MM X 100 MM,2,12,159,45,87.45,143.1,0,181,1,1
2,"1,2,3",1,294,STMT60827-8,STMT60827-8,STMT60827-8,687,CUSHION GRIP SCREW DRIVER STANDARD 6.5MM X 125 MM,2,12,164,45,90.2,147.6,0,181,1,1
2,"1,2,3",1,294,STMT60828-8,STMT60828-8,STMT60828-8,687,CUSHION GRIP SCREW DRIVER STANDARD 6.5MM X 150 MM,2,12,165,45,90.75,148.5,0,181,1,1
2,"1,2,3",1,294,STMT60829-8,STMT60829-8,STMT60829-8,687,CUSHION GRIP SCREW DRIVER STANDARD 6.5MM X 200 MM,2,12,176,45,96.8,158.4,0,181,1,1
